Polarity,Alignment.ID,Poor_peak_shape,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,X1,X11,X12,X13,X14,X15,X16,X17,X19,X2,X4,X5,X6,X7,X8,X9,QC1,QC2,QC3,X1.1,X1.2,ppm
Pos,19398,,10.311,792.55542,PE 40:6|PE 18:1_22:5,PE 18:1_22:5,[M+H]+,null,1,TRUE,10.054,792.55377,C45H78NO8P,PE,XJHMSRFNKCQORO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19398,0,0,1,0.19,0.4,0.7,4,1,1.57,1534.65,QC2,792.55316:8367670 793.55783:5817863 794.56250:2052722,79.05431:34655 81.07003:94759 83.08564:56073 86.09658:40037 89.09631:4973 91.05442:64857 92.19551:47364 93.07000:65864 95.08578:94820 97.06522:5101 97.10128:38079 105.07009:46211 107.08570:36900 109.10149:59229 110.98640:4844 111.11741:9369 117.06983:44270 119.08564:28712 121.10149:69248 123.11695:11000 125.00016:11844 129.07001:8226 131.08575:52910 133.10127:22871 135.11714:52806 137.13226:5892 143.08655:5215 145.10158:25378 147.11659:11073 149.13268:10992 159.11673:19803 161.13289:8230 163.14896:10260 166.90674:4738 171.11694:9453 173.13298:12766 177.16508:4807 184.07375:524877 185.07712:30058 185.13283:5995 201.16365:11251 247.24323:12310 265.25269:62805 308.29544:6696 333.31924:5731 339.29053:32499 356.29456:26124 387.28754:9627 651.53583:446388 773.14606:5682,63230458,37365694,105457052,98213848,41461116,80437056,44183312,35995850,99107856,86278056,45186072,41401716,78404693,39481879,31707622,28592999,102349586,87550556,92376539,48939221.93,29856781.11,2.081877675
Pos,19300,,9.844,790.54053,PE 40:7|PE 18:1_22:6,PE 18:1_22:6,[M+H]+,null,1,TRUE,8.989,790.53809,C45H76NO8P,PE,YRRQQBMPSQFQOJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,19300,0,0,0.99,0.23,0.47,0.69,4,1,1.59,9958.24,QC2,790.53986:60024044 791.54452:30898954 792.54919:9032822,79.05430:507733 81.07000:761040 83.08563:472138 91.05425:653798 92.19161:129676 92.19812:189140 93.06999:540220 95.04919:53239 95.08556:765967 97.06498:64197 97.10136:320310 97.60849:30899 105.07008:412641 107.04895:37254 107.08558:286896 109.10133:379376 111.11703:164527 117.06995:358971 119.08572:382230 121.10133:523511 123.11681:145332 125.13193:34589 129.06981:175106 131.08554:402847 133.10124:224920 135.11702:393270 137.13234:31909 141.07014:35198 143.08546:220231 145.10112:279882 147.07962:37441 147.11720:43053 149.13261:182870 151.14803:71567 155.08594:40939 157.10098:139857 159.11725:133262 161.09599:40455 161.13290:35213 163.14853:75061 169.10158:51376 171.11732:59501 173.13213:66624 175.14821:35447 177.16528:31390 184.07353:141824 201.16429:126902 213.16364:39737 247.24226:157720 265.25250:337729 281.67703:33794 308.29501:123243 339.29001:437692 354.27914:149116 385.27292:75999 649.52008:3529490 739.89691:40336,247421179,268117908,533918080,545168183,197352410,578226813,319675104,126258876,573262336,494414461,297642688,212425264,383299050,259308032,180698597,148805744,599486558,615674518,580724251,336191618.7,192586002.4,3.086505294
Pos,14117,,8.671,678.50867,PC 28:0|PC 14:0_14:0,PC 14:0_14:0,[M+H]+,null,1,TRUE,8.382,678.50677,C36H72NO8P,PC,CITHEXJVPOWHKC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,14117,0,0,0.99,0.64,0.83,0.39,4,2,2.27,19129.45,QC1,678.50842:129952704 679.51309:54520012 680.51776:12440610,79.19489:17735 86.09665:528835 86.12952:19838 91.48371:18093 92.19176:87905 92.19814:66237 92.71171:18184 98.98460:21782 104.10686:49051 104.51597:20238 125.00025:219655 184.07382:8704050 224.29156:19156 250.87564:22628 310.09842:21176 468.30969:20412 502.92004:20913 566.42950:31493,287483297,348776986,459696906,470780292,195273931,538519828,687673306,319126827,504316198,559316653,709104366,383680633,420493693,616624243,219789798,266582663,765970822,784215298,774350880,490093506.4,193135875.8,2.800266827
Pos,14731,,9.383,692.52429,PC 29:0|PC 14:0_15:0,PC 14:0_15:0,[M+H]+,null,1,TRUE,8.716,692.52252,C37H74NO8P,PC,SKOWLUIESCACCS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,14731,0,0,0.99,0.62,0.83,0.39,6,1,1.62,11084.25,QC2,692.52417:101913328 693.52884:42026720 694.53351:10842117,86.09148:114342 86.09649:2531933 92.19321:388199 92.19962:108979 98.98415:234138 104.10698:341163 125.00010:1228741 156.48453:64905 183.29005:56696 184.07368:41963052 261.71600:78675 341.83298:61432 509.45996:79486 514.31799:67968 692.51697:75458,334812559,574161655,581376395,739380678,358850432,749341125,992669968,390502075,674648576,739808576,832527215,518092791,559747328,850830656,326989054,475865851,1154654901,1185452837,1224495261,618272102.4,322667927.3,2.555873562
Pos,15322,,10.104,706.53986,PC 30:0|PC 14:0_16:0,PC 14:0_16:0,[M+H]+,null,1,TRUE,8.95,706.53809,C38H76NO8P,PC,LJARBVLDSOWRJT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15322,0,0,0.99,0.67,0.84,0.44,4,1,1.65,46885.55,QC3,706.54004:259915968 707.54471:108005920 708.54937:24970826,86.09648:4348550 88.63094:93858 92.19299:1017738 92.19921:287749 98.98418:398834 104.10701:675579 105.43983:86780 124.99993:2120195 165.19501:90929 184.07370:77269568 219.85944:89328 344.16522:106985 392.38782:87573 509.42548:99700 706.53387:184329,579556172,1183486835,794298776,1388066237,851761650,1625353350,1624597630,1156147230,1347822590,1341933346,1668384104,1184102180,1297601507,878673704,643286013,845639593,3892465089,3841516473,3904202256,1581520775,1071177496,2.505172793
Pos,15227,,8.7,704.52386,PC 30:1|PC 14:0_16:1a,PC 14:0_16:1,[M+H]+,null,1,TRUE,8.517,704.52252,C38H74NO8P,PC,BBPSXPRIJHOZLQ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15227,0,0,1,0.64,0.85,0.4,6,1,1.63,38570.89,QC1,704.52386:114681568 705.52853:49873128 706.53320:12164992,86.09650:1456434 92.19193:96472 92.19826:145951 97.42191:29677 98.98438:122382 102.70596:27825 104.10719:173826 122.02578:27657 124.99987:632480 155.02560:29183 173.90865:34841 184.07370:27155638 185.07588:39015 400.20242:34593 422.09818:33934 704.51776:71368,694347072,823224000,1254215168,1133664128,454717824,1264283264,1173005056,453715328,1257703040,1345444608,1047550144,592667328,862390720,974500224,474633216,420620704,1697343395,1691599937,1743476618,598205789.3,553477129.6,1.901997398
Pos,15911,,10.97,720.55505,PC 31:0|PC 15:0_16:0a,PC 15:0_16:0,[M+H]+,null,1,TRUE,9.305,720.55377,C39H78NO8P,PC,UPVBZWRJIFGZJK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15911,0,0,1,0.64,0.85,0.39,6,1,1.63,82149.2,QC1,720.55469:691463552 721.55936:309398208 722.56402:78339376,75.83813:215790 79.47063:226775 86.09651:10840008 92.19415:1580264 98.98425:269888 104.10696:1416659 105.15997:175875 124.99999:4977231 148.47488:192713 184.07372:215419424 277.22366:206534 333.02753:253816 433.87210:206848 439.73672:245075 720.54517:489465,5053500416,6342130688,7125296128,9280673293,4920859136,8327736320,8451441664,4902252032,7088444556,7857392128,8409162752,6533747200,7034382848,8396549916,4378488320,5688396288,11537793739,11648475611,11360367373,4972976670,3662291402,1.776411495
Pos,15828,,9.44,718.54022,PC 31:1|PC 15:0_16:1,PC 15:0_16:1,[M+H]+,null,0.74,TRUE,9.026,718.53809,C39H76NO8P,PC,HSZBCYMTLQVWGT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,15828,0,0,1,0.62,0.83,0.38,6,1,1.62,38005.48,QC2,718.53943:292521600 719.54410:129534896 720.54876:32297932,75.59959:58865 76.09455:64860 86.09654:4213319 92.19534:671863 92.20031:72295 98.98402:345175 104.10711:444145 104.39525:69404 124.99998:1817547 132.12610:70122 151.20885:76940 184.07367:65457120 331.44748:86059 554.67859:76415 718.52881:110935,1814445056,2693141760,3285746688,4112270080,1815360256,3729688576,3892390656,1493604992,3707910656,4017891164,3241732608,2165800192,2737716992,3446415872,1623658624,1889271808,5459052053,5577813767,5556771396,1827577972,1840751021,2.964352245
Pos,16590,,11.889,734.57178,PC 32:0|PC 16:0_16:0,PC 16:0_16:0,[M+H]+,null,0.79,TRUE,9.788,734.5694,C40H80NO8P,PC,KILNVBDSWZSGLL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16590,0,0,0.99,0.67,0.83,0.43,4,1,1.64,33775.49,QC3,734.57178:808114944 735.57645:366962912 736.58111:93655384,86.09155:630289 86.09657:15265680 92.19240:3070026 92.19897:1902499 95.74888:322840 98.98447:1580223 104.10708:1927600 125.00004:6838276 137.24353:296700 142.65744:347716 161.11325:315622 184.07370:268280768 210.68742:302571 300.44214:294438 647.98779:406438 734.57245:540507,10305978368,10248147968,12368351232,12187183104,8225383936,11751140352,9580972032,7241317376,12112304128,12148221952,10002825216,7982181888,10227352576,9400154112,7908194304,7006628864,15643115103,15555396252,15708797394,5559882633,4726558654,3.239993389
Pos,16462,,10.217,732.55499,PC 32:1|PC 16:0_16:1,PC 16:0_16:1,[M+H]+,null,1,TRUE,9.138,732.55377,C40H78NO8P,PC,QIBZFHLFHCIUOT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16462,0,0,1,0.65,0.84,0.41,6,1,1.64,80793.32,QC1,732.55499:903730496 733.55966:392007616 734.56433:98149352,86.09656:18393038 92.19717:2833920 98.98432:701982 104.10709:2980510 125.00003:9005972 184.07367:338504544 257.43796:461038 309.32751:469283 476.31375:510973 496.67700:581672 732.55536:873164,12832402432,13573837824,17541685248,18505127936,10343047168,17211774976,15611842560,9065064448,17086939136,17241122816,15179028480,10838498304,14592453632,13885114368,10470022144,9154840576,21844540158,22017498030,21836277544,8618736879,6238929380,1.665406759
Pos,16370,,9.756,730.54028,PC 32:2|PC 16:0_16:2,PC 16:0_16:2,[M+H]+,null,1,TRUE,8.558,730.53809,C40H76NO8P,PC,GPWHCUUIQMGELX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16370,0,0,0.99,0.67,0.83,0.43,4,1,1.64,9269.85,QC2,730.53998:69611912 731.54465:31279708 732.54931:8684510,85.78582:34143 86.09656:1555790 92.19620:308228 98.98434:60946 104.10716:92546 111.53085:40658 125.00008:760876 163.12492:45348 184.07368:24932224 328.79721:44036 413.77310:37515 507.63766:40548 730.53601:47849,340741120,437201920,613576896,658929152,235616719,634250240,608644985,257200256,638057052,698543552,569164352,336439392,424516960,505654748,275589600,190145395,927742584,965079407,938690829,401624990.9,287488931.4,2.9977903
Pos,16367,,8.826,730.53986,PC 32:2|PC 16:1_16:1,PC 16:1_16:1,[M+H]+,null,1,TRUE,8.558,730.53809,C40H76NO8P,PC,GPWHCUUIQMGELX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16367,0,0,1,0.68,0.84,0.44,4,2,2.3,31959.02,QC1,730.53931:230751200 731.54397:104143472 732.54864:26050188,86.09654:3121786 90.22643:41779 92.19522:450079 98.98419:188543 104.10705:372005 104.20393:43117 114.36421:51885 125.00003:1364388 150.58266:48037 184.07367:51620192 268.77335:52594 476.31558:80246 550.34808:52381 730.53906:96172,1727993344,2027570432,3329305088,3151515904,1142559744,3010894080,2096671104,745449792,3367115008,3464837632,1757488512,1021114240,1955693440,1727238016,1109165056,756183808,4737972506,4251150323,4434968107,1313842174,1440673466,2.422871612
Pos,17242,,12.975,748.58661,PC 33:0|PC 16:0_17:0a,PC 16:0_17:0,[M+H]+,null,0.63,TRUE,9.837,748.58508,C41H82NO8P,PC,ZZHHCGNROKFQKC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17242,0,0,0.99,0.62,0.83,0.39,6,1,1.62,4330.25,QC3,748.58661:102807696 749.59128:46880980 750.59594:11019070,80.22333:51856 86.09653:2470743 92.19382:470628 100.68936:53759 104.10692:257112 110.97555:58454 125.00008:1141656 137.16301:57233 151.64925:71009 160.75351:64775 184.07368:38808100 185.07690:318026 189.73724:61924 316.24881:54361 331.74670:74606 577.78436:68726 748.58722:94095,639030080,768639744,893693630,1107030343,546820511,1009036085,837718208,471461504,1050490176,1031655450,766463552,618501422,843192535,883477120,448809312,515646368,1711600146,1689944640,1744174758,727251859.7,533997421.8,2.043855857
Pos,17246,,12.274,748.58771,PC 33:0|PC 16:0_17:0b,PC 16:0_17:0,[M+H]+,null,0.79,TRUE,9.837,748.58508,C41H82NO8P,PC,ZZHHCGNROKFQKC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17246,0,0,0.98,0.59,0.84,0.32,6,1,1.58,685.02,QC1,748.58771:19006218 749.59238:9130798 750.59704:2458100,86.09151:13901 86.09660:326466 92.19268:60397 92.19884:25275 98.70626:8135 98.98429:10116 104.10712:43146 125.00010:170047 152.19038:10676 177.85892:10170 184.07372:5893896 185.07755:21352 310.66168:11518,26667021,32907037,50947928,121589408,40012832,68095438,79802303,40437084,83212314,48402991,97526062,61834154,58560001,65493408,22788032,48965658,152419106,128762818,140926952,65517236.49,40242821.09,3.513294708
Pos,17130,,10.936,746.5705,PC 33:1|PC 15:0_18:1,PC 15:0_18:1,[M+H]+,null,1,TRUE,9.284,746.5694,C41H80NO8P,PC,RCBCYERXCKRVMG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17130,0,0,1,0.64,0.84,0.4,6,1,1.63,59526.03,QC1,746.57050:595309824 747.57516:280131104 748.57983:75362416,86.09147:421575 86.09657:11254947 92.19662:1727205 96.08685:198347 98.98450:517734 103.35038:194787 104.10707:1343202 107.26823:259615 125.00006:5067740 133.55867:209418 184.07373:194243296 356.43369:242874 398.20566:271348 746.56732:424058,5183148544,6762000896,7901116416,9943744512,5334631424,9080944640,9125087232,4772339712,8775055360,9143006208,8275769344,6480508416,8118288896,8689625088,4753018368,5921023488,12819635223,12853703814,12660318783,4503646440,3908228788,1.473406223
Pos,16951,,9.088,742.53973,PC 33:3|PC 15:0_18:3,PC 15:0_18:3,[M+H]+,null,1,TRUE,8.616,742.53809,C41H76NO8P,PC,YKMILKUJNFFVKJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16951,0,0,0.99,0.62,0.83,0.39,6,1,1.62,703.75,QC2,742.53979:7785650 743.54446:3451414 744.54913:975503,85.70012:4068 86.09654:221966 92.19516:45451 98.33412:4630 98.98384:7795 104.10695:21134 106.37987:4338 125.00006:102937 138.25531:5084 184.07368:3439552 236.21555:5046 434.24011:5087 499.83542:6172 510.00180:5284 608.74866:5669 742.54089:7495,31094742,51348088,61726740,94281616,29045692,83947008,85583256,23998982,81565328,87265528,72348904,37583028,49722564,79006952,25382424,28402064,133496912,132609152,146437921,43874477.85,46566996.77,2.208640906
Pos,17924,,14.087,762.60242,PC 34:0|PC 16:0_18:0,PC 16:0_18:0,[M+H]+,null,0.58,TRUE,10.438,762.60071,C42H84NO8P,PC,RTWAYAIMWLNAJW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17924,0,0,0.99,0.67,0.84,0.42,4,1,1.64,1750.75,QC2,762.60242:33351178 763.60708:15623777 764.61175:4103688,86.09656:571827 92.19689:98172 98.98405:20603 104.10718:81722 125.00000:327058 182.32298:15979 184.07368:10773343 185.07655:33494 186.07883:18968 205.92506:17374 327.29721:14661 703.83014:16833 762.59827:21496,269094240,283452960,412239008,420911136,172131936,370583552,253003936,141262560,451210400,431500704,252333456,168762880,282565504,259730000,165429632,136756944,655493730,656552171,646065907,190603683.4,211793032.9,2.242326787
Pos,17800,,11.758,760.58765,PC 34:1|PC 16:0_18:1b,PC 16:0_18:1,[M+H]+,null,0.37,TRUE,9.776,760.58508,C42H82NO8P,PC,LUVCJAYPIYFSQI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC=CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17800,0,0,0.99,0.62,0.83,0.39,6,1,1.61,53463.07,QC3,760.58765:1781547008 761.59231:836616960 762.59698:221586944,86.09154:1214426 86.09658:31631882 92.19150:2157247 92.19778:4161270 98.98415:3158136 104.10704:4165362 125.00008:16600745 141.32219:613135 184.07379:535335168 334.96011:740459 335.56125:768850 432.78079:840891 434.39944:879925 442.14774:780044 458.81680:786654 554.69537:767333 614.23242:854467 744.24249:851795 760.56824:1315405,21298573312,22177200128,28671784960,29880862720,18117912576,28093534208,25565272064,16733209600,28226371584,29099827200,24715739136,19606757376,26893142016,23503992832,17505423360,17587970048,35692933551,35764342698,35791930852,12396204653,11484917416,3.378977668
Pos,17564,,9.085,756.55536,PC 34:3|PC 16:1_18:2a,PC 16:1_18:2,[M+H]+,null,1,TRUE,8.785,756.55377,C42H78NO8P,PC,WWRDYQGDVGTJLY-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17564,0,0,0.99,0.62,0.83,0.39,6,1,1.62,3504.34,QC1,756.55548:26269258 757.56015:12517817 758.56482:3805577,84.78390:16589 86.09659:631241 87.50101:15316 92.19522:133911 98.98414:27324 104.10697:140539 124.31194:15491 125.00016:353736 128.27904:15642 152.15117:15775 184.07376:11936567 207.99860:70684 484.96152:15718 538.70001:17532 735.74561:19969 756.55823:27133,75689269,93793666,143164277,186273389,93571160,137132320,96392511,67980648,166561266,216311752,96643849,50837206,107171466,104740255,63728888,73297275,255155042,266373365,364915318,130219017.1,91029613.52,2.101635155
Pos,17566,,9.827,756.55634,PC 34:3|PC 16:0_18:3,PC 16:0_18:3,[M+H]+,null,1,TRUE,8.868,756.55377,C42H78NO8P,PC,JMAYDGBZRHQJAT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17566,0,0,1,0.6,0.83,0.33,6,1,1.59,5256.49,QC2,756.55511:55104152 757.55978:24719972 758.56445:6775548,77.43105:32909 86.09147:54753 86.09653:1438017 86.10174:61154 92.19467:224477 98.98407:68251 99.91522:32236 104.10693:162562 124.99985:574343 146.40820:39257 165.54730:38491 184.07364:20785264 306.51971:36958 496.32803:36504 571.54968:50939 670.29602:40968 688.09045:37974,216362880,287797056,374237161,614280760,180072096,281319486,481822437,129201512,515196576,501458560,401803072,204232384,318623648,350192320,198920736,142842208,703210469,705958592,1048966765,309081782.2,280251811.4,3.39698261
Pos,18492,,12.91,774.60278,PC 35:1|PC 17:0_18:1,PC 17:0_18:1,[M+H]+,null,0.79,TRUE,10.173,774.60071,C43H84NO8P,PC,UDFVSWVZXSXCNP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18492,0,0,0.99,0.62,0.83,0.4,6,1,1.62,20455.7,QC1,774.60272:201649808 775.60739:95183432 776.61206:26813524,76.44990:121046 86.09655:4811054 92.19515:2073810 98.98426:201861 104.10712:487612 105.29129:120471 125.00008:2182668 154.71884:123419 184.07372:77992432 205.86633:112164 517.21356:132849 614.98230:133544 774.60156:265302,1433941760,1770693888,2627779584,3142981120,1321046016,2866728960,2408581376,1105623936,2857586944,2920195584,2048099456,1712697856,2690623744,2423706368,1090237440,1399343104,4295884220,4327697645,4429235892,1391714119,1379062773,2.672344568
Pos,18373,,10.877,772.58655,PC 35:2|PC 17:1_18:1a,PC 17:1_18:1,[M+H]+,null,0.63,TRUE,9.456,772.58508,C43H82NO8P,PC,HJLYXMFZEJDPNP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCC=CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCC,420,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,18373,0,0,1,0.62,0.84,0.37,6,1,1.61,26936,QC2,772.58655:183346768 773.59122:87477632 774.59588:24302596,82.59671:44895 86.09648:2423238 92.19523:437290 98.98429:64199 104.10697:294109 105.27104:51070 121.25674:51523 125.00000:1117085 184.07365:41287412 193.19513:51848 452.64975:58373 772.58270:63914,1241836544,1467207168,1680804397,1819272320,1244309120,1723655040,1376091392,844198080,1915514654,2082434688,1182231424,1065302912,1628626432,1463631360,1052111168,1100306048,2298676068,2335193359,2250700327,949619157.4,738987153.2,1.902703065
