Polarity,Alignment.ID,Peak.color.code,Average.Rt.min.,Average.Mz,Metabolite.name,Metabolite,Adduct.type,Post.curation.result,Fill..,MS.MS.assigned,Reference.RT,Reference.m.z,Formula,Ontology,INCHIKEY,SMILES,Annotation.tag..VS1.0.,RT.matched,m.z.matched,MS.MS.matched,Comment,Manually.modified.for.quantification,Manually.modified.for.annotation,Isotope.tracking.parent.ID,Isotope.tracking.weight.number,RT.similarity,m.z.similarity,Simple.dot.product,Weighted.dot.product,Reverse.dot.product,Matched.peaks.count,Matched.peaks.percentage,Total.score,S.N.average,Spectrum.reference.file.name,MS1.isotopic.spectrum,MS.MS.spectrum,QC_1x,QC_2x,QC_3x,QC_MSMS,XZ_100,XZ_101,XZ_102,XZ_103,XZ_104,XZ_83,XZ_84,XZ_85,XZ_86_PBS,XZ_87,XZ_88,XZ_89,XZ_90,XZ_91,XZ_92,XZ_93,XZ_94,XZ_95,XZ_96_PBS,XZ_97,XZ_98,XZ_99,X1,X1.1,ppm
Neg,10150,yellow,12.781,915.59943,PI 40:3|PI 18:0_22:3,PI 18:0_22:3,[M-H]-,null,0.88,TRUE,9.462,915.5968,C49H89O13P,PI,FPMGZGDSFLCJRN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,10150,0,0,0.98,0.43,0.67,0.76,9,2,2.34,115.96,QC_MSMS_neg_top80_1,915.60016:947047 916.60483:596488 917.60949:159906,77.95649:5091 78.52966:5637 78.95911:7129 89.93925:6026 90.69108:5232 97.35800:5444 100.35506:5497 103.17736:4994 110.81755:5029 124.99960:7558 128.59447:5872 152.99635:11308 154.25105:5470 179.80992:5552 223.00230:8726 241.01245:48883 283.26492:53093 333.28043:51960 419.25757:8553 504.40036:7927 564.88025:7002 581.30933:11957 726.20996:7505 829.46466:7899 907.28290:7169 915.59833:67231,6800424,7014719,7034302,6900759,170066,4832186,5164784,304829,5021268,4638522,5275713,228221,0,4751679,295785,153906,4512626,157915,204003,5097980,167862,6179309,0,2769933,154279,245798,3002956.434,2813764.406,2.872443416
Neg,4997,yellow,9.059,732.48334,PS 32:1|PS 16:0_16:1,PS 16:0_16:1,[M-H]-,null,0.92,TRUE,8.107,732.48212,C38H72NO10P,PS,SQYNOJCBJMSMAA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,4997,0,0,0.98,0.37,0.44,0.62,8,2,2.22,66.83,QC_MSMS_neg_top80_1,732.48480:690009 733.48947:301324 734.49414:169293,78.95907:11627 79.30582:5089 92.25253:4969 141.12181:4730 141.73273:4934 149.54787:5099 152.99617:31382 163.20865:4832 174.04277:5268 192.10539:5762 206.32358:5511 228.59477:4699 242.08231:5127 246.42592:5366 247.76900:5327 253.21780:36372 255.23341:82193 328.31369:5231 380.62787:5420 383.70261:7306 389.21164:6913 391.22629:21262 409.23730:8446 455.21225:5286 472.41922:5332 600.43182:5368 613.62671:5215 638.11285:5186 645.45642:6693 657.39685:5109 713.46704:5881,4841672,4405513,4873864,5392525,2602432,822049,822004,3671652,763580,723238,826989,2566752,0,615420,2893311,2300935,606648,2732001,2695257,843420,2547375,1021899,0,290315,2664299,2507211,2078090.884,1603019.585,1.665569666
Neg,5030,yellow,10.393,734.49792,PS 32:0|PS 16:0_16:0,PS 16:0_16:0,[M-H]-,null,0.85,TRUE,8.538,734.4978,C38H74NO10P,PS,KLFKZIQAIPDJCW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5030,0,0,0.99,0.33,0.42,0.54,5,2,2.17,33.24,QC_MSMS_neg_top80_1,734.50000:357949 735.50467:224553 736.50934:0,77.08385:4748 78.89307:4294 78.95897:14322 79.53931:4116 83.22895:4446 92.22540:4693 107.82343:5506 111.64619:4977 152.99629:30845 167.06848:4592 175.36255:4962 178.22688:5091 196.89252:4668 214.45879:5130 245.35886:5071 255.23358:92227 327.23129:6608 391.22623:28208 409.23724:15302 422.29837:5366 549.79376:5165 550.89630:6356 631.38257:6078 647.46979:6052 672.14142:5914 728.27582:7496,2637513,2694261,2523494,2541290,1773578,601677,495741,1759112,472154,412016,382277,1530116,0,624239,1718919,1804834,504613,1789541,2249096,404228,1780383,693148,0,116272,1694151,1648286,1263497.61,889807.9596,0.163376936
Neg,5533,yellow,9.29,758.49878,PS 34:2|PS 16:1_18:1a,PS 16:1_18:1,[M-H]-,null,0.92,TRUE,8.164,758.4978,C40H74NO10P,PS,ISTSBKDAWNZURU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5533,0,0,0.99,0.47,0.65,0.69,8,2,2.32,36870.33,QC_MSMS_neg_top80_1,758.49976:1056153 759.50442:655445 760.50909:129577,78.95916:46563 80.79999:5270 80.97697:5053 83.20953:4818 85.33389:5086 86.28342:5271 92.25246:9506 96.96974:11039 103.56966:4565 112.81493:4665 129.72694:5090 132.71623:5285 133.43224:4899 139.66899:5241 152.99615:119671 164.09901:5090 165.32483:4764 251.20233:8029 253.21796:96064 255.23409:15735 279.23251:9503 281.24860:201328 281.62491:5333 346.68301:5362 389.20920:17036 405.86798:5546 407.22195:9367 417.24136:62143 435.25204:41284 637.54688:6475 671.46698:28081 704.89569:5239 715.43982:5603,9207616,9496322,8200715,10779637,4045703,2186410,2449793,5047073,2459160,1884407,2734687,3659788,0,2242774,4476652,2647478,2134138,4086224,3242852,2516315,2871591,3085915,0,833097,3526564,3373912,3738031.725,2761691.171,1.292027479
Neg,5934,yellow,11.275,774.53156,PS 35:1|PS 17:0_18:1,PS 17:0_18:1,[M-H]-,null,0.88,TRUE,8.676,774.52911,C41H78NO10P,PS,UNBDIKFARPKNLC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,5934,0,0,0.99,0.53,0.61,0.75,8,2,2.35,257232.3,QC_MSMS_neg_top80_1,774.53119:8329546 775.53586:3703808 776.54052:1274277,78.95911:312375 87.03891:4658 92.25226:13183 96.96983:57832 98.27340:5313 101.52542:5372 106.16062:5450 107.10932:6381 114.33711:5687 114.61659:5202 117.59891:5036 134.98595:8396 138.57504:5902 146.59024:6162 152.99620:756894 166.02568:5130 167.24686:5385 171.00676:9762 193.68414:5804 253.21786:88176 255.23376:22066 259.83170:6527 267.23370:36523 269.24893:1371088 281.24857:493778 283.24341:10478 283.26422:99146 295.26108:5740 327.23254:22193 331.26321:12013 357.92886:6921 358.58234:8166 405.24112:506838 417.24133:87514 419.25732:33364 423.25223:249488 435.25272:24424 437.26917:15990 464.31793:11289 687.49811:219701 774.52979:16185,64591512,66135921,56390047,68459820,41967385,5486895,6991977,53817092,6348412,6136251,7947938,39883855,25021,5782647,45220621,31272261,5779486,41052599,35345742,7397931,36294381,8781241,4205,2485748,42876095,43720457,28084443.77,23326663.77,3.16321229
Neg,6119,yellow,10.434,782.49799,PS 36:4|PS 18:2_18:2,PS 18:2_18:2,[M-H]-,null,0.81,TRUE,8.174,782.4978,C42H74NO10P,PS,ZTNFQEXYTMNFHG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCC=CCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6119,0,0,1,0.17,0.23,0.75,5,2,2.19,46.95,QC_MSMS_neg_top80_1,782.49738:565938 783.50204:242261 784.50671:0,76.97768:4846 78.95911:14780 80.11393:4296 86.50485:4706 99.98820:4871 107.48753:4458 108.34264:4723 113.39737:4734 129.53947:5059 152.99620:38390 168.04416:26034 205.98392:8099 230.21542:5799 255.23427:51588 262.00983:9215 273.02585:5364 279.23279:96963 281.24857:98519 331.87149:6144 354.29507:5147 382.34976:6077 391.22565:23490 401.24344:6890 431.21744:8497 437.37170:6601 518.25220:19433 544.26562:8760 695.46710:7126 722.61670:68684 782.49036:28547,4310941,4457690,1616637,4935264,5421748,1342307,984646,6317210,1192898,991201,984370,5120354,5094,956509,5459758,4550274,1122382,5527204,4999620,1130433,4756238,1429932,0,519814,5074195,5272979,3018449.946,2174451.562,0.242812184
Neg,6239,yellow,10.45,786.53101,PS 36:2|PS 18:1_18:1,PS 18:1_18:1,[M-H]-,null,1,TRUE,8.486,786.52911,C42H78NO10P,PS,WTBFLCSPLLEDEM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6239,0,0,0.99,0.5,0.74,0.58,5,2,2.3,359266.7,QC_MSMS_neg_top80_1,786.53094:14521823 787.53561:7239284 788.54028:1917806,75.11192:5188 78.95909:204581 84.05331:5438 96.96977:33332 126.76833:4543 134.98532:11735 135.82964:4829 138.32288:5485 139.22446:5658 139.95248:5859 152.99625:484450 164.97589:5676 171.00659:9337 267.23334:9254 279.23245:16555 281.24844:1252783 320.10345:6064 378.56696:6574 380.65988:5886 417.24161:413636 419.00085:6397 420.93951:5679 435.25244:167535 542.31537:6128 699.49866:136124,110665738,107977472,115207614,118697724,67863640,35898464,38086849,87052787,39716634,28690098,34420379,64582701,99125,26995978,72505886,55700110,30893562,78774112,64881658,35741463,61652848,46868449,80867,15099768,71904927,72680371,57028431.67,33348237.58,2.415676643
Neg,6776,yellow,8.738,806.5,PS 38:6|PS 16:0_22:6,PS 16:0_22:6,[M-H]-,null,0.58,TRUE,8.123,806.4978,C44H74NO10P,PS,PWBBJQOVCTWPIM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6776,0,0,0.99,0.36,0.51,0.53,8,2,2.2,135.93,QC_MSMS_neg_top80_1,806.50018:1592040 807.50485:699121 808.50952:240082,78.95919:34022 96.96984:6544 108.38929:5749 127.87140:5399 140.85410:4948 152.99617:98753 238.97231:6022 246.81044:5111 255.23386:154742 257.22403:6183 283.24384:9020 287.87128:5206 327.23334:20033 391.22638:49165 409.23715:24093 463.22711:7007 536.36859:5992 543.83972:5686 600.20471:5796 719.46991:8326,5114358,5205934,5467331,6299681,4038101,268846,130784,4475241,308980,244419,151577,3425144,0,192119,3607945,3105840,218921,3575213,3138174,248843,3660585,331555,0,31409,3464628,3686111,2322759.189,2148825.366,2.727843771
Neg,6891,yellow,10.144,810.53082,PS 38:4|PS 18:1_20:3,PS 18:1_20:3,[M-H]-,null,0.92,TRUE,8.555,810.52911,C44H78NO10P,PS,VYKUHSAPTTXFOP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6891,0,0,0.99,0.4,0.58,0.64,8,2,2.27,352.51,QC_MSMS_neg_top80_1,810.53119:3600538 811.53586:2490602 812.54052:0,78.95909:22949 80.25601:4620 80.53286:4587 92.90437:5348 105.86419:5236 113.38115:5274 147.65894:6369 152.99612:63491 159.80348:4709 169.79915:5507 255.23495:9683 269.24915:12086 281.24863:113528 283.95584:5998 303.23297:24487 305.24881:46310 331.26498:6832 417.24112:40908 435.25476:11648 441.24112:14938 525.46936:8374 571.56750:5682 633.64722:6060 723.49750:15287,32707837,32906313,34382879,31378695,19918785,5748686,5679525,14428234,7267368,6289905,6414779,16849189,9310,4984209,25811159,25077968,4929305,15273830,23820549,6348261,24420019,8325450,0,3070226,23555620,23598052,15507544.3,11183185.36,2.109732987
Neg,6949,yellow,11.785,812.54553,PS 38:3|PS 18:0_20:3a,PS 18:0_20:3,[M-H]-,null,0.92,TRUE,8.819,812.54468,C44H80NO10P,PS,WHUMBFDYURAXQS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6949,0,0,1,0.42,0.6,0.58,8,2,2.25,132288.7,QC_MSMS_neg_top80_1,812.54608:4018100 813.55075:2375241 814.55542:406745,78.95904:60798 80.83179:5217 81.17733:5150 105.30733:5384 108.73018:5008 116.34155:4826 127.36916:5801 128.63181:4992 129.64429:5297 152.99619:164582 192.35515:5539 230.09319:5689 278.23822:5245 281.24820:9292 283.26431:265783 305.24905:69082 320.86710:5138 354.59875:5391 419.25702:95180 437.26871:39776 441.24161:14713 485.87149:7144 538.26483:6130 542.40454:6069 615.12903:5674 721.22046:6163 725.51331:19522,30644596,31615721,31761973,35339631,8608655,26081793,22462047,14258468,28075293,21250890,21244244,8980720,20860,18980752,10416263,7164837,22127813,8669823,7251487,23662444,7483501,33295020,12951,9033607,9245604,9516013,17200192.54,10691982.89,1.046096321
Neg,6954,yellow,11.34,812.54736,PS 38:3|PS 18:0_20:3b,PS 18:0_20:3,[M-H]-,null,0.92,TRUE,8.819,812.54468,C44H80NO10P,PS,WHUMBFDYURAXQS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,6954,0,0,0.99,0.28,0.31,0.72,8,2,2.22,111051,QC_MSMS_neg_top80_1,812.54712:3415682 813.55179:1996630 814.55645:576667,78.95906:60975 83.79439:6665 88.37408:4995 91.63755:4950 92.92841:8846 100.16406:5084 142.63948:5564 143.73730:5527 148.62238:4932 152.99625:116223 153.44685:5644 165.99135:7724 174.05309:5365 198.01794:7915 222.01611:6340 254.04335:7756 255.23363:9934 259.24338:28095 269.24884:164861 281.24908:19567 283.26437:199488 291.23312:127799 303.23328:441251 305.24881:379978 377.24658:5861 405.24057:10913 419.25693:82714 437.26901:35014 448.32141:18320 466.33112:78239 524.29865:16923 527.48138:9649 725.51349:20956 752.56171:84945 796.71350:6692 812.54541:22596,28192868,28988781,29094113,37648526,10828661,8256257,10804018,11071517,10219258,10035034,14250783,9682560,5167,10362305,17176201,12279750,8588307,8551633,11801246,12160917,11811180,12157588,10302,4656383,14338214,12597190,13291106.12,8702373.874,3.298280164
Neg,7553,yellow,8.769,832.51575,PS 40:7|PS 18:1_22:6,PS 18:1_22:6,[M-H]-,null,0.92,TRUE,8.131,832.51343,C46H76NO10P,PS,FZVOBDJBRIEKPS-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7553,0,0,0.99,0.35,0.52,0.53,8,2,2.2,233.39,QC_MSMS_neg_top80_1,832.51538:2511916 833.52005:1234844 834.52472:220237,75.55703:4574 78.95909:58182 85.16636:4801 89.23669:5956 92.25255:12041 96.96991:11824 103.16969:5061 109.62665:4943 112.98102:5424 124.75405:5746 143.81093:5060 144.48906:5628 152.99614:144179 199.49263:5487 281.24872:293774 283.24371:11531 327.23203:19425 335.06305:6484 375.93201:5322 383.93994:5420 404.58896:5598 417.24146:74603 435.25342:40213 463.22778:10331 647.36603:6583 745.48364:19121 800.94958:7038 802.72705:7257,14107925,13000122,14446990,17367498,8974693,1653576,1531190,10219488,1827845,1551241,1570994,7994382,3111,1625107,8842738,6868523,1590072,9094571,7380687,1637703,7315738,2393864,0,597362,8068086,9068038,6105059.428,5094478.298,2.786741831
Neg,7835,yellow,13.099,840.57892,PS 40:3|PS 18:0_22:3,PS 18:0_22:3,[M-H]-,null,0.92,TRUE,9.501,840.57599,C46H84NO10P,PS,HOUYEUYYRCGVGJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7835,0,0,0.98,0.41,0.6,0.61,8,2,2.25,234.79,QC_MSMS_neg_top80_1,840.57892:3429442 841.58359:1596307 842.58825:483232,78.95910:55835 82.50453:4933 92.25258:11486 92.92814:17950 94.92515:19852 95.74399:5183 96.96970:10091 110.15293:5647 152.99619:127364 203.19836:6113 214.98914:6013 261.25061:5145 283.26434:241713 305.24881:7292 307.40698:5840 321.01187:5449 331.26541:6608 333.28009:56589 389.96115:5648 419.25726:80245 437.26810:47776 469.27396:13918 529.84833:6297 533.23248:6975 543.22528:6024 579.65332:6446 677.35028:7167 753.54712:28371 762.30341:6763,24515304,25212179,25827135,27303643,1301840,18276509,19464902,2282830,20863124,16884029,17607183,1483079,13397,17665734,1733935,1316283,16970726,1561265,1238087,17149570,1349522,24553069,3751,5604477,1587211,1397935,11275642.96,10274963.66,3.485705082
Neg,7901,yellow,14.396,842.59326,PS 40:2|PS 18:0_22:2,PS 18:0_22:2,[M-H]-,null,0.23,TRUE,10.069,842.59167,C46H86NO10P,PS,OFOUJUYCJNLBMI-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(N)C(=O)O)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,7901,0,0,1,0.24,0.36,0.6,8,2,2.17,24.77,QC_MSMS_neg_top80_1,842.59332:165012 843.59799:50334 844.60266:0,100.66698:5189 107.22949:5638 152.19846:5181 152.99594:16703 155.98383:6171 167.86209:5380 216.24634:5687 280.32812:5506 283.26456:23430 292.52246:6264 304.01987:5271 333.28015:6547 335.29538:18610 437.26755:7073 497.48087:6121 499.27255:7696 517.57068:6325 611.32269:8001 755.56445:6649 840.05597:6764,608289,1488777,945410,1491134,4145,1084712,1220736,16075,1043239,876496,961221,3293,0,1037592,11228,0,850890,4872,5659,883564,0,1531843,0,227886,17000,11473,550982.1467,574060.5157,1.887035033
Pos,16788,yellow,10.995,717.5921,SM 35:1;O2|SM 18:1;O2/17:0,SM 18:1;O2/17:0,[M+H]+,null,0.92,TRUE,9.377,717.59052,C40H81N2O6P,SM,YMQZQHIESOAPQH-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,16788,0,0,0.99,0.63,0.69,0.48,3,2,2.27,6402.6,QC_MSMS_pos_top80_1,717.59198:50018380 718.59665:23180846 719.60132:5268516,79.05427:15096 81.07008:93195 82.07330:16395 82.12830:7405 83.08563:103321 84.08910:16861 86.09661:543431 86.19943:6293 91.05422:7255 93.06998:31196 94.07309:7184 95.08564:102889 96.08889:21055 97.06493:7057 97.10134:81257 98.10487:9585 98.98411:39195 101.94153:8078 103.37478:7560 103.79540:7793 104.10712:132231 107.08566:23943 108.08904:8498 108.22631:8766 109.10139:57173 110.10476:10077 111.08055:48985 111.11697:30950 112.12040:13107 121.10137:122435 122.10466:28236 123.11713:42915 124.12018:13042 124.99995:294844 125.13254:13073 125.55399:7013 126.77098:7293 127.03961:8293 129.66779:8397 135.11685:97641 136.12036:26063 137.13281:48305 149.13287:43815 150.13591:12534 153.12759:10332 163.14851:9189 177.16367:9269 184.07346:13260234 185.07689:134061 211.27467:9341 219.21158:47178 220.21404:34341 229.50491:9471 232.64774:9143 237.22144:44847 238.22536:16868 241.81381:8744 247.24184:11546 248.24556:22333 250.25372:11670 257.23984:8880 264.26917:12759 265.25256:47887 266.25610:31369 280.26361:18791 281.26746:29363 308.29462:15342 309.29865:12492 311.25711:16700 312.26215:8406 336.94901:9284 338.27496:10256 339.28925:83904 340.29279:111636 485.46823:8093 503.38501:7801 505.49527:8978 516.51581:14989 553.05853:8883 575.50464:63232 576.50745:1005165,349973083,355908623,352385035,334036337,184764663,43735804,70379887,240153278,55248457,48986237,68805387,180912767,63112,55137192,197302472,143069456,45291413,195299713,142557561,60413964,157626241,74946484,38360,14438793,196952369,186240087,144410260.6,112256617.5,2.201812811
Pos,17368,yellow,10.621,729.59161,SM 36:2;O2|SM 18:1;O2/18:1,SM 18:1;O2/18:1,[M+H]+,null,0.92,TRUE,9.107,729.59052,C41H81N2O6P,SM,NBEADXWAAWCCDG-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17368,0,0,0.99,0.74,0.85,0.48,3,2,2.33,958.62,QC_MSMS_pos_top80_1,729.59235:5519950 730.59701:1579648 731.60168:0,78.57721:5106 86.09658:165982 86.57505:5487 92.24773:10323 98.98417:14604 104.10729:37067 125.00005:76804 146.98177:22269 169.77695:5121 170.17429:6273 184.07350:3641978 185.66837:6600 206.78447:5115 264.26920:7284 332.40164:5737 354.02225:5366 362.51547:5427 492.75769:5377 514.97614:5681 528.51282:8312 546.45758:6588 577.46436:6401 588.50519:11747 630.61774:6272,50371660,52815316,59069794,80814369,16302664,51931699,56305378,22913224,56696540,44305921,55668342,16883760,0,47631256,18801964,13972014,43429805,20933802,16598689,47894482,14122960,62943353,0,14729001,18756333,16799268,34641984.49,21989332.1,1.49398871
Pos,17369,yellow,10.323,729.59216,SM 36:2;O2|SM 18:2;O2/18:0,SM 18:2;O2/18:0,[M+H]+,null,0.96,TRUE,9.142,729.59052,C41H81N2O6P,SM,GCHHFAWECQPLHL-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17369,0,0,0.99,0.71,0.8,0.48,3,2,2.31,1488.3,QC_MSMS_pos_top80_1,729.59229:18651754 730.59695:10023006 731.60162:2193992,76.06950:5398 77.64822:4459 78.35786:4975 79.05443:7135 79.06702:4571 80.71442:5484 81.07003:11699 82.01289:4838 83.08559:8574 86.09662:273532 88.49960:5176 89.38950:5517 92.24424:15649 95.08555:20550 98.98438:21428 102.02324:5205 102.85950:5479 104.10715:61754 104.52880:4892 109.10123:9549 112.04395:5208 123.11689:7110 124.99994:156901 135.11688:10206 142.93456:5127 146.98177:79850 147.79913:5256 148.78690:5390 165.93298:5309 183.19028:6561 184.07347:6485943 212.38615:5358 214.64720:7547 252.39261:6477 262.25256:7090 308.29599:6398 335.63599:6776 343.82547:5901 350.41370:5890 413.98483:7183 475.36502:6260 524.47656:18023 546.45929:38140 573.16724:7640 587.50336:9711 588.50769:112651 608.12024:6987 670.44965:17579 674.56042:6853 729.51941:7378,127950552,132911791,69631423,141123539,41335830,49207953,56293584,58226558,56834593,45606748,53855404,40298940,16609,43456659,51344542,32705668,46884972,42688275,32219065,51530028,34865865,63498308,19851,13404037,44546209,38496729,52652066.62,34321400.04,2.247836225
Pos,17465,yellow,11.958,731.60779,SM 36:1;O2|SM 18:1;O2/18:0,SM 18:1;O2/18:0,[M+H]+,null,1,TRUE,9.556,731.6062,C41H83N2O6P,SM,LKQLRGMMMAHREN-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,FALSE,TRUE,TRUE,Normalized unit: Intensity; Annotation method: Msp20250218112233_NCDK_conventional_converted_dev_1,FALSE,FALSE,17465,0,0,0.99,0.75,0.85,0.48,3,2,2.33,65734.92,QC_MSMS_pos_top80_1,731.60773:444028672 732.61239:188478384 733.61706:50284268,86.09657:10255081 98.98418:880207 100.10914:182187 104.10722:2097666 105.86088:229384 107.40451:183774 124.99993:4871982 139.02295:253232 144.77068:209292 150.89362:194747 176.47488:210022 184.07346:218053936 255.74796:205342 264.26895:649201 313.23456:280526 341.95892:232117 459.44656:258678 469.92191:239699 474.48648:232113 535.31665:257953 691.57239:238018,3547573914,3545380827,3699568043,3839502160,1935519701,1693035752,2006951262,2284464933,1951411840,1527973690,1931113814,1888591360,3583237,1669733978,1937746752,1638011219,1555684809,2158414076,1775766353,1846093193,1930604171,2003031238,2906298,664352211,2093598044,1961637550,1965086555,932931200.7,2.173300336
